Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Company_Name,Sector,Industry,Market_Cap,Enterprise_Value,Revenue,Net_Income,EPS,Forward_EPS,Book_Value,Total_Debt,Total_Cash,Current_Ratio,Quick_Ratio,ROE,ROA,Operating_Margin,Profit_Margin,Debt_to_Equity,PE,Forward_PE,PB,PEG,Dividend_Yield,Revenue_Growth,Profit_Growth,Fundamental_Score,Sector_Score,Market_Adjustment,Overall_Score,Trade_Status,Entry_Zone,Entry_Price,Stop_Loss,Target_1,Target_2,Risk_Reward,Ranking_Quality
HIMATSEIDE,HIMATSEIDE.NS,2026-09-21,64.98999786376953,65.16999816894531,62.099998474121094,62.7599983215332,754907.0,68.6495008468628,74.81100059509278,78.33110019683838,89.17460012435913,65.69862353539197,68.27886196065191,73.1940640720432,24.365896162292685,2.1404458538194366,3.4105256709113725,2.041552192694345,134.1999969482422,62.099998474121094,-29.621216990027698,-53.233979322862226,62.939998626708984,74.98999786376953,64.3466682434082,-7.474573747100033,-14.320821404050232,-27.570689883035616,False,False,False,False,False,24.88,0.0,0.0,32.73,86.45,0.0,35.0,Weak / Avoid,Himatsingka Seide Limited,EQ,INE049A01027,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.4115,Confirmation Required,,,,,,,Weak
GOPAL,GOPAL.NS,2026-09-21,256.3500061035156,259.70001220703125,254.0,257.04998779296875,47564.0,266.289998626709,268.4369985961914,279.22449935913085,287.64199935913086,257.89261963069094,263.09754119187363,269.12836410690244,39.99853407114782,7.295518595950957,2.8381711505183413,0.41682294752118115,390.8999938964844,247.5500030517578,-10.63544671303962,-34.241496084280044,248.0,288.0,254.13333129882812,-0.11657987310332851,-8.944385792364141,-8.212819497425972,False,False,False,False,False,24.87,0.0,25.54,64.0,29.59,0.0,35.0,Weak / Avoid,Gopal Snacks Limited,EQ,INE0L9R01028,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.401500000000002,Confirmation Required,,,,,,,Weak
BALKRISHNA,BALKRISHNA.NS,2026-09-21,16.420000076293945,16.8700008392334,16.1200008392334,16.209999084472656,4799.0,16.824499988555907,17.296800117492676,17.902800064086914,17.561650042533874,16.532595689064372,16.778508534971884,17.211656219965715,39.437109626203075,0.8014296929870086,4.944045269901881,0.3757202805962671,25.969999313354492,12.0,-7.69660569927969,-37.58182705789667,15.899999618530273,17.889999389648438,16.55666669209798,0.6832217415940756,-6.137819022549563,-12.140930004546624,False,False,True,False,False,24.86,0.0,28.01,62.87,28.15,0.0,35.0,Weak / Avoid,Balkrishna Paper Mills Limited,EQ,INE875R01011,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.3915,Confirmation Required,,,,,,,Weak
SHRENIK,SHRENIK.NS,2026-09-21,0.28999999165534973,0.30000001192092896,0.28999999165534973,0.28999999165534973,196897.0,0.2899999961256981,0.314200000166893,0.34740000069141386,0.38754999756813047,0.29018352282683113,0.293957337098369,0.31324263664879237,36.60071235094848,0.015610567697615927,5.382954533380916,0.531784894729159,0.6499999761581421,0.27000001072883606,-25.170947368057107,-55.384615031925165,0.27000001072883606,0.3100000023841858,0.2900000015894572,0.0,0.0,-27.50000316649671,False,False,False,False,False,24.82,0.0,28.0,57.2,33.61,0.0,35.0,Weak / Avoid,Shrenik Limited,BZ,INE632X01030,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.3515,Confirmation Required,,,,,,,Weak
NAGREEKEXP,NAGREEKEXP.NS,2026-09-21,21.170000076293945,21.84000015258789,21.06999969482422,21.649999618530273,970.0,22.09399995803833,22.62099987030029,24.618199939727784,24.849149961471557,21.750428962801074,22.078885145339555,22.857212709496253,45.08129020016125,1.2914387225875803,5.965075036224183,0.02881322200141987,40.0,17.5,-12.874284826247761,-45.875000953674316,20.700000762939453,25.0,21.34000015258789,-3.348214342734035,-3.391344194808643,-18.45574297301852,False,False,True,False,False,24.79,0.0,28.45,74.16,16.01,0.0,35.0,Weak / Avoid,Nagreeka Exports Limited,EQ,INE123B01028,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.3215,Confirmation Required,,,,,,,Weak
BALMLAWRIE,BALMLAWRIE.NS,2026-09-21,166.83999633789062,167.41000366210938,165.6999969482422,166.00999450683594,54022.0,172.52550048828124,174.4113998413086,178.60800033569336,176.70870010375975,167.640262915393,170.66128696450414,173.84520063691153,37.74661929750038,3.338542651844922,2.0110491912024298,0.3233746565543497,218.60000610351562,148.36000061035156,-6.054430591499882,-24.05764415751035,160.6999969482422,182.49000549316406,166.41666666666666,-1.6062154423068242,-5.718995467685605,-9.239521522558668,False,False,True,False,False,24.78,0.0,31.17,59.49,26.32,1.56,35.0,Weak / Avoid,Balmer Lawrie & Company Limited,EQ,INE164A01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.311500000000002,Confirmation Required,,,,,,,Weak
GANGESSECU,GANGESSECU.NS,2026-09-21,114.52999877929688,116.87000274658203,114.19999694824219,114.19999694824219,128.0,117.58549995422364,117.70220001220703,120.19980018615723,123.68150005340576,115.14891900512544,116.59583310158138,117.97417248144788,42.103999219593774,4.200001199604097,3.677759467460954,0.05403009645216437,178.14999389648438,103.30999755859375,-7.666064125248684,-35.89671576716466,112.05000305175781,126.25,115.10000101725261,-0.7905513485224835,-6.339705845637944,-5.015392364907278,False,False,False,False,False,24.76,0.0,33.31,68.21,16.89,0.0,35.0,Weak / Avoid,Ganges Securities Limited,EQ,INE335W01016,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.291500000000003,Confirmation Required,,,,,,,Weak
RUSTOMJEE,RUSTOMJEE.NS,2026-09-21,353.79998779296875,359.79998779296875,348.45001220703125,354.45001220703125,25052.0,362.47000274658205,380.7250006103516,392.0505010986328,424.79675094604494,350.72347208484945,358.9625771425803,374.6441618378057,41.88782741247376,10.679937963500745,3.0131013106758435,0.3346124615493524,634.0,331.8999938964844,-16.560093405222087,-44.09305801150927,331.8999938964844,385.45001220703125,350.5500081380208,2.7540222246168033,-6.4899027511309715,-16.4820882882752,False,False,False,False,False,24.75,0.0,23.83,67.78,26.71,0.0,35.0,Weak / Avoid,Keystone Realtors Limited,EQ,INE263M01029,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2815,Confirmation Required,,,,,,,Weak
FINPIPE,FINPIPE.NS,2026-09-21,154.75,155.24000549316406,151.97000122070312,152.16000366210938,224529.0,156.65199966430663,160.68839904785156,167.37439987182617,170.88649978637696,154.02370401224132,156.12886971863063,160.5243418846169,37.65734151731446,3.5950296910831954,2.362664040851639,0.5789263476476838,220.8000030517578,147.5399932861328,-10.958440922880008,-31.086955815647567,148.0500030517578,166.5,154.55333455403647,-0.8406603530711876,-8.065972622683626,-12.812285160985383,False,False,True,False,False,24.73,0.0,23.62,59.31,35.26,0.0,35.0,Weak / Avoid,Finolex Industries Limited,EQ,INE183A01024,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2615,Confirmation Required,,,,,,,Weak
SHYAMTEL,SHYAMTEL.NS,2026-09-21,11.449999809265137,11.550000190734863,10.579999923706055,11.180000305175781,6254.0,12.02150001525879,14.14160005569458,16.770300006866456,14.106900014877318,11.397235734392229,12.097036523661734,13.761457581609239,34.95501758918981,0.8640473812319552,7.728509460164723,0.45616172078147055,25.420000076293945,7.070000171661377,-20.748000670698673,-56.018881700940796,10.319999694824219,15.0,11.309999783833822,-2.6132338765068153,-23.790046032500335,-45.67541133808477,False,False,True,False,False,24.73,25.0,0.0,53.91,30.97,0.0,35.0,Weak / Avoid,Shyam Telecom Limited,EQ,INE635A01023,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2615,Confirmation Required,,,,,,,Weak
MUFTI,MUFTI.NS,2026-09-21,73.4000015258789,74.33000183105469,72.12000274658203,72.7300033569336,35798.0,74.15149993896485,78.9447999572754,82.31630004882813,84.84310009002685,73.27077506036272,74.48645791747343,77.82694598737638,38.65196250967777,2.5962921824652487,3.569767719827467,0.4137518933385113,122.0,63.060001373291016,-14.277055789144988,-40.38524315005443,70.0999984741211,79.16999816894531,73.88333129882812,-0.06869390382224783,-4.803662428857647,-16.315728578616906,False,False,False,False,False,24.72,0.0,27.34,61.3,29.48,0.0,35.0,Weak / Avoid,Credo Brands Marketing Limited,EQ,INE220Q01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2515,Confirmation Required,,,,,,,Weak
SHREDIGCEM,SHREDIGCEM.NS,2026-09-21,68.98999786376953,68.98999786376953,66.61000061035156,67.08000183105469,54062.0,71.76700019836426,72.28500030517579,72.960400390625,74.52185035705567,68.58813348376728,70.28906016610699,71.79069346473595,38.95901172010753,2.7167214601036513,4.049972250963692,0.43749145240008513,97.1500015258789,53.900001525878906,-9.98612955843815,-30.952135072086584,65.0,79.9000015258789,68.2933349609375,-2.058688971664746,-7.335263991386443,-11.748454222078308,False,False,True,False,False,24.72,0.0,25.93,61.92,30.31,0.0,35.0,Weak / Avoid,Shree Digvijay Cement Co.Ltd,EQ,INE232A01011,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2515,Confirmation Required,,,,,,,Weak
PIIND,PIIND.NS,2026-09-21,2324.0,2342.699951171875,2315.699951171875,2321.800048828125,68758.0,2377.8500122070313,2541.3140185546877,2676.312014160156,2892.1440087890624,2326.368141439602,2378.73401837654,2502.1800644655696,39.498406309670116,57.78306119037735,2.4887182347826213,0.2839576991488868,3832.89990234375,2191.0,-19.720455075117084,-39.42445386042078,2191.0,2536.5,2345.36669921875,2.779993308017925,-6.189897017045453,-9.2976011977559,False,False,False,False,False,24.72,0.0,30.18,63.0,24.94,0.0,35.0,Weak / Avoid,PI Industries Limited,EQ,INE603J01030,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2515,Confirmation Required,,,,,,,Weak
CAMLINFINE,CAMLINFINE.NS,2026-09-21,97.94999694824219,99.51000213623047,96.54000091552734,98.75,581240.0,102.10049972534179,113.09819961547852,121.3135996246338,129.8136499786377,99.98466636826073,102.96986527705366,110.74795853411312,35.97363306947787,4.0948500767082265,4.146683621983014,0.9062175388267302,234.24000549316406,95.6500015258789,-23.929417271411424,-57.842384868419984,95.6500015258789,111.37999725341797,98.13333384195964,-2.88158959124889,-7.83947868059538,-23.792252967591853,False,False,False,False,False,24.69,0.0,15.29,55.95,46.72,0.0,35.0,Weak / Avoid,Camlin Fine Sciences Limited,EQ,INE052I01032,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.221500000000002,Confirmation Required,,,,,,,Weak
ESTER,ESTER.NS,2026-09-21,89.3499984741211,89.3499984741211,86.9000015258789,87.16999816894531,24442.0,91.2689998626709,91.6497998046875,92.27589958190919,94.20324977874756,88.5825810134236,90.45823229105972,91.58630466077634,37.785702626357654,3.2429433469773374,3.7202517094151433,0.35557171952283967,132.4499969482422,68.55000305175781,-7.4660392569481875,-34.18648533226547,85.05000305175781,97.68000030517578,87.72333272298177,-3.0259219481275856,-8.377129779097192,-2.971948216586495,False,False,True,False,False,24.68,0.0,30.87,59.57,27.45,0.0,35.0,Weak / Avoid,Ester Industries Limited,EQ,INE778B01029,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.2115,Confirmation Required,,,,,,,Weak
HPIL,HPIL.NS,2026-09-21,119.01000213623047,119.0999984741211,115.0,119.0999984741211,106.0,122.3129997253418,124.5020002746582,127.12260025024415,128.08550025939942,120.18699902572416,121.91427658258955,124.12645489898703,41.84981923878509,4.777096330681778,4.010996130885577,0.03942718988283429,154.4499969482422,107.0,-7.015237296244181,-22.887665375588995,114.4000015258789,139.1999969482422,120.32666524251302,-3.8508146982281,-5.551149948218736,-6.5882364908854125,False,False,True,False,False,24.66,0.0,33.63,67.7,16.38,0.0,35.0,Weak / Avoid,Hindprakash Industries Limited,EQ,INE05X901010,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,-1.4685,23.1915,Confirmation Required,,,,,,,Weak
